# Title: FACEBOOK

0.0.0.0	www.facebookappcenter.com.ar
0.0.0.0	mqtt.c10r.facebook.co
0.0.0.0	pixel.facebook.co
0.0.0.0	pt-br.fb.me
0.0.0.0	www.socialgraph.fr
0.0.0.0	hi-in.he-il.id-id.fb.me
0.0.0.0	pubs.yolene.ch
0.0.0.0	www.thefacebook.at
0.0.0.0	www.speedbandcontest.com
0.0.0.0	mail.facebook.us
0.0.0.0	chat.fb.me
0.0.0.0	de-de.fb.me
0.0.0.0	telkomsel.0.fb.me
0.0.0.0	sr-rs.lanlabuy.comwww.fb.me
0.0.0.0	l3.snsarij.awsps.myinstance.com
0.0.0.0	ww.fb.me
0.0.0.0	th-th.he-il.id-id.fb.me
0.0.0.0	www.facebook.cl
0.0.0.0	pa-in.fi-fi.mobile.fb.me
0.0.0.0	www.facebookochvalet.se
0.0.0.0	www.facebôok.fr
0.0.0.0	www.facebook.com.au
0.0.0.0	www.facebookos.co.uk
0.0.0.0	www.facebook.com.ni
0.0.0.0	id.fma.fb.me
0.0.0.0	jp.fb.me
0.0.0.0	www.facebook.firm.in
0.0.0.0	na17-250-248-150.fb.me
0.0.0.0	ca-es.fi-fi.mobile.fb.me
0.0.0.0	d.fma.fb.me
0.0.0.0	www.facebóok.fr
0.0.0.0	fr-ca.id-id.fb.me
0.0.0.0	www.facebook.jp
0.0.0.0	gsaph.fb.me
0.0.0.0	naver.jp.fb.me
0.0.0.0	ma.fb.me
0.0.0.0	mbasic.fb.me
0.0.0.0	braph.fb.me
0.0.0.0	m.ar-ar.he-il.fb.me
0.0.0.0	gr1aph.fb.me
0.0.0.0	www.facebookplatform.co.uk
0.0.0.0	grfaph.fb.me
0.0.0.0	nl-be.bs-ba.fb.me
0.0.0.0	zh-tw.en-gb.fb.me
0.0.0.0	o.n.fb.me
0.0.0.0	www.facebookappmail.com
0.0.0.0	management.ipm.facebook.org
0.0.0.0	www.façeböok.fr
0.0.0.0	nl-nl.en-gb.fb.me
0.0.0.0	star.c10r.facebook.co
0.0.0.0	fama.fb.me
0.0.0.0	nandi.facebook.de
0.0.0.0	c13-b2b-blog-lb.fb.me
0.0.0.0	am.fb.me
0.0.0.0	fbcdn.fb.me
0.0.0.0	indosatooredo.com.fma.fb.me
0.0.0.0	vraph.fb.me
0.0.0.0	vi-vn.id-id.fb.me
0.0.0.0	graph.facebook.com.br
0.0.0.0	fr-fr.on.fb.me
0.0.0.0	hr-hr.da-dk.mobile.fb.me
0.0.0.0	grasph.fb.me
0.0.0.0	graoph.fb.me
0.0.0.0	2fon.fb.me
0.0.0.0	www.facebook.org
0.0.0.0	www.en-ud.fb.me
0.0.0.0	d.fb.me
0.0.0.0	sr-rs.he-il.id-id.fb.me
0.0.0.0	decopersonalshopper.com
0.0.0.0	facebook.techuma.live
0.0.0.0	wwww.facebook.dk
0.0.0.0	me.fb.me
0.0.0.0	ms-my.en-gb.fb.me
0.0.0.0	edge-star-mini-shv-01-iad3.facebook.com
0.0.0.0	tv.truelife.com.kiatstatic.tlcdn4.com.line.naver.jp.fb.me
0.0.0.0	www.facebookplatform.es
0.0.0.0	wwww.fb.me
0.0.0.0	www.da-dk.mobile.fb.me
0.0.0.0	es-la.mobile.fb.me
0.0.0.0	gryaph.fb.me
0.0.0.0	ps-af.fi-fi.mobile.fb.me
0.0.0.0	graphn.fb.me
0.0.0.0	geaph.fb.me
0.0.0.0	microsoft.aspnet.facebook.it
0.0.0.0	sr-rs.fa-ir.fb.me
0.0.0.0	www.fbworkmail.com
0.0.0.0	xhamster.fma.fb.me
0.0.0.0	api.service-bestvpn.xyz
0.0.0.0	www.amitravel.com.vn
0.0.0.0	www.facebookplatform.cn
0.0.0.0	bn-in.mobile.fb.me
0.0.0.0	ón.fb.me
0.0.0.0	david.curneu.com
0.0.0.0	www.nicolasgarcia.com
0.0.0.0	el-gr.bs-ba.fb.me
0.0.0.0	ol.fb.me
0.0.0.0	ggraph.fb.me
0.0.0.0	www.facebookmail.com
0.0.0.0	ơn.fb.me
0.0.0.0	www.facebook-inc.com
0.0.0.0	www.bighorngolf.ca
0.0.0.0	b-api.facebook.com
0.0.0.0	graph.facebook.co
0.0.0.0	123.fb.me
0.0.0.0	gtaph.fb.me
0.0.0.0	www.rickcell.com.br
0.0.0.0	fr-fr.he-il.id-id.fb.me
0.0.0.0	hi-in.da-dk.mobile.fb.me
0.0.0.0	l.id-id.fb.me
0.0.0.0	www.facebòok.fr
0.0.0.0	grapy.fb.me
0.0.0.0	pt-br.id-id.fb.me
0.0.0.0	www.facebõok.fr
0.0.0.0	autodiscover.jillwilliamsdesign.com
0.0.0.0	a17-112-144-50.fb.me
0.0.0.0	staticxx.facebook.co
0.0.0.0	cust-demo-test.fb.me
0.0.0.0	www.omelettedufromage.net
0.0.0.0	oh.fb.me
0.0.0.0	it-it.id-id.mobile.fb.me
0.0.0.0	line.fb.me
0.0.0.0	www.apol.lol
0.0.0.0	es.thefacebook.com
0.0.0.0	da-dk.id-id.fb.me
0.0.0.0	grap0h.fb.me
0.0.0.0	u00252fon.fb.me
0.0.0.0	uk-ua.he-il.id-id.fb.me
0.0.0.0	wa.fb.me
0.0.0.0	el-gr.en-gb.fb.me
0.0.0.0	axis.0.fb.me
0.0.0.0	de-de.id-id.fb.me
0.0.0.0	www.0101.co.jp.t.ex.hp.fb.me
0.0.0.0	m.facebook.com
0.0.0.0	developers.facebook.com
0.0.0.0	web.facebook.com
0.0.0.0	business.facebook.com
0.0.0.0	l.facebook.com
0.0.0.0	de-de.facebook.com
0.0.0.0	es-la.facebook.com
0.0.0.0	apps.facebook.com
0.0.0.0	en-gb.facebook.com
0.0.0.0	graph.facebook.com
0.0.0.0	fr-fr.facebook.com
0.0.0.0	ja-jp.facebook.com
0.0.0.0	ai.facebook.com
0.0.0.0	it-it.facebook.com
0.0.0.0	code.facebook.com
0.0.0.0	new.facebook.com
0.0.0.0	es-es.facebook.com
0.0.0.0	blog.facebook.com
0.0.0.0	research.facebook.com
0.0.0.0	pt-br.facebook.com
0.0.0.0	about.facebook.com
0.0.0.0	pl-pl.facebook.com
0.0.0.0	sparkar.facebook.com
0.0.0.0	el-gr.facebook.com
0.0.0.0	zh-cn.facebook.com
0.0.0.0	ar-ar.facebook.com
0.0.0.0	zh-tw.facebook.com
0.0.0.0	sr-rs.facebook.com
0.0.0.0	transparency.facebook.com
0.0.0.0	nl-nl.facebook.com
0.0.0.0	ne-np.facebook.com
0.0.0.0	badge.facebook.com
0.0.0.0	hr-hr.facebook.com
0.0.0.0	ms-my.facebook.com
0.0.0.0	mobile.facebook.com
0.0.0.0	hi-in.facebook.com
0.0.0.0	ru-ru.facebook.com
0.0.0.0	id-id.facebook.com
0.0.0.0	pt-pt.facebook.com
0.0.0.0	da-dk.facebook.com
0.0.0.0	portal.facebook.com
0.0.0.0	th-th.facebook.com
0.0.0.0	ww.facebook.com
0.0.0.0	fr-ca.facebook.com
0.0.0.0	sv-se.facebook.com
0.0.0.0	vi-vn.facebook.com
0.0.0.0	hu-hu.facebook.com
0.0.0.0	prod.facebook.com
0.0.0.0	z-m-www.facebook.com
0.0.0.0	nb-no.facebook.com
0.0.0.0	he-il.facebook.com
0.0.0.0	viewpoints.facebook.com
0.0.0.0	mk-mk.facebook.com
0.0.0.0	govtrequests.facebook.com
0.0.0.0	blog.new.facebook.com
0.0.0.0	is-is.facebook.com
0.0.0.0	opensource.facebook.com
0.0.0.0	x.facebook.com
0.0.0.0	latest.facebook.com
0.0.0.0	upload.latest.facebook.com
0.0.0.0	lm.facebook.com
0.0.0.0	co-fr.facebook.com
0.0.0.0	hs.facebook.com
0.0.0.0	m2.facebook.com
0.0.0.0	analytics.facebook.com
0.0.0.0	touch.facebook.com
0.0.0.0	intern.facebook.com
0.0.0.0	wwww.facebook.com
0.0.0.0	pay.facebook.com
0.0.0.0	tr-tr.facebook.com
0.0.0.0	design.facebook.com
0.0.0.0	z-upload.facebook.com
0.0.0.0	store.facebook.com
0.0.0.0	mbasic.facebook.com
0.0.0.0	iphone.facebook.com
0.0.0.0	developers.intern.facebook.com
0.0.0.0	fi-fi.facebook.com
0.0.0.0	phabricator.intern.facebook.com
0.0.0.0	tl-ph.facebook.com
0.0.0.0	dataforgood.facebook.com
0.0.0.0	zh-hk.facebook.com
0.0.0.0	ca-es.facebook.com
0.0.0.0	bg-bg.facebook.com
0.0.0.0	ko-kr.facebook.com
0.0.0.0	cs-cz.facebook.com
0.0.0.0	d.facebook.com
0.0.0.0	s-static.ak.facebook.com
0.0.0.0	tech.facebook.com
0.0.0.0	staticxx.facebook.com
0.0.0.0	zero.facebook.com
0.0.0.0	b-m.facebook.com
0.0.0.0	m.alpha.facebook.com
